taxonomy_id,kingdom,phylum,class,order,family,genus,species
1456227,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_66_A07
1456228,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_66_E06
1456229,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_66_E12
1456230,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_A04
1456231,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_A06
1456232,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_B07
1456233,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_B10
1456234,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_B11
1456235,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_E02
1456236,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_E04
1456237,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_E08
1456238,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_E09
1456239,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_67_H03
1456240,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_68_A05
1456241,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_68_A08
1456242,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_68_B04
1456243,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_68_E02
1456244,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_69_B11
1456245,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_69_H10
1456246,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_B03
1456247,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_B04
1456248,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_B05
1456249,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_D01
1456250,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_D04
1456251,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_D05
1456252,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_D07
1456253,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_D10
1456254,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_E10
1456255,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_F01
1456256,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_70_F07
1456257,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_71_C08
1456258,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_71_E12
1456259,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_71_H03
1456260,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_71_H11
1456261,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_72_A09
1456262,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_72_D04
1456263,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_72_F07
1456264,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_72_H08
1456265,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_73_B11
1456266,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_73_E01
1456267,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_73_E02
1456268,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_73_F02
1456269,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_74_C01
1456270,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_74_C10
1456271,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_74_E11
1456272,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_74_F07
1456273,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_74_F11
1456274,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_74_G04
1456275,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_74_G09
1456276,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_74_H09
1456277,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_75_C09
1456278,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_75_C11
1456279,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_75_F03
1456280,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_75_F06
1456281,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_76_A03
1456282,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_76_B05
1456283,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_76_B07
1456284,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_76_D06
1456285,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_76_G12
1456286,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_77_D12
1456287,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_77_E10
1456288,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_77_H05
1456289,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_78_A04
1456290,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_78_D03
1456291,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_78_D07
1456292,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_78_E10
1456293,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_79_B12
1456294,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_79_C04
1456295,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_79_D07
1456296,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_79_E03
1456297,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_79_H02
1456298,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_79_H05
1456299,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_79_H09
1456300,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_81_E07
1456301,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_82_A11
1456302,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_82_B03
1456303,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_82_C03
1456304,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_82_D05
1456305,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_82_D11
1456306,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_82_G09
1456307,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_83_D12
1456308,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_83_E04
1456309,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_83_E08
1456310,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_84_A09
1456311,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_84_D12
1456312,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_84_E02
1456313,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_84_F03
1456314,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_84_F11
1456315,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_85_A07
1456316,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_85_C11
1456317,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_85_E11
1456318,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_85_H09
1456319,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_86_B06
1456320,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_86_D01
1456321,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_86_E11
1456322,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_86_F11
1456323,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_86_G02
1456324,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_86_G05
1456325,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_87_A02
1456326,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_87_C05
1456327,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_87_C09
1456328,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_87_E01
1456329,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_87_F05
1456330,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_87_G04
1456331,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_87_H02
1456332,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_88_B06
1456333,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_88_C09
1456334,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_88_D06
1456335,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_88_D08
1456336,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_88_E12
1456337,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_88_G03
1456338,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_89_A10
1456339,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_89_C12
1456340,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_89_G03
1456341,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_89_H08
1456342,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_90_C11
1456343,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_90_E04
1456344,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_90_G11
1456345,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_90_H07
1456346,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_94_B01
1456347,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_95_D02
1456348,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_95_H05
1456349,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_97_A02
1456350,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_97_B07
1456351,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_98_B07
1456352,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_98_C03
1456353,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote KM3_99_A02
1456354,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_04_B06
1456355,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_04_F07
1456356,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_05_A05
1456357,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_05_B05
1456358,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_05_G10
1456359,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_06_A02
1456360,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_06_A07
1456361,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_06_B02
1456362,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_06_F08
1456363,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_07_E02
1456364,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosotenuis,uncultured marine thaumarchaeote SAT1000_07_E05
